Class_id,Image_id,Image_title,Image_url,class_description
/m/015wgc,372407dcc651969a,Croissant,https://c2.staticflickr.com/4/3196/5852554072_1a49575389_z.jpg,Croissant
/m/015wgc,ff16ad7f7c794a76,"Freshly-baked Torsades au chocolat and Apple Turnover from Monoprix.  Breakfast time! ^^,",https://c2.staticflickr.com/4/3865/14300667709_ec0cf976b1_z.jpg,Croissant
/m/015wgc,aae55224e1194b9d,Facturas,https://c4.staticflickr.com/8/7319/9602995741_58df255e0f_z.jpg,Croissant
/m/015wgc,3214cf8ea5bfb03f,Skeppy always hangs around in the bathroom,https://c6.staticflickr.com/1/48/139834415_73c12821a9_z.jpg?zz=1,Croissant
/m/015wgc,03f0de61e25d5964,Frühstück,https://c5.staticflickr.com/3/2923/14751817156_81efc212fe_z.jpg,Croissant
/m/015wgc,09203796f70bd173,木曜になるとダイエー顧客を洗脳するモッくんがついにパンになったぜ…！,https://c1.staticflickr.com/7/6151/6193746233_4bba305425_z.jpg,Croissant
/m/015wgc,a9e7de92499790ec,Ojos Negros (Teruel) | Panadería Rubio | Croissant y cortado,https://c2.staticflickr.com/8/7280/7804708408_eb8b1d88f7_z.jpg,Croissant
/m/015wgc,a9a65becee8d059e,Lunch,https://c8.staticflickr.com/8/7178/6990666713_c2652364e3_z.jpg,Croissant
/m/015wgc,09168167d9b34ff1,Smoked Ham,https://c6.staticflickr.com/8/7397/11108492946_c0bcaa7001_z.jpg,Croissant
/m/015wgc,a8dfe7f4ba4397f9,Kiflice,https://c7.staticflickr.com/8/7459/10689433574_cd802b2a94_z.jpg,Croissant
/m/015wgc,03ea7ff8371d2a15,DSC04442,https://c4.staticflickr.com/2/1143/5141038144_9fa33c8e62_z.jpg,Croissant
/m/015wgc,31c8452bde41b4ef,"Travertine stalactite (dripstone) (fissure in Tanglewood Limestone Member, Lexington Limestone, Middle Ordovician; Mercer Stone Company Quarry, east of Harrodsburg, Mercer County, central Kentucky, USA) 3",https://c1.staticflickr.com/8/7488/15702343171_0ff299622f_z.jpg,Croissant
/m/015wgc,04166efbbff1c5f1,Late Afternoon Tea,https://c7.staticflickr.com/6/5006/5313883746_1ce15e43b7_z.jpg,Croissant
/m/015wgc,a8b876f01237e561,"Good morning, good beer.",https://c4.staticflickr.com/2/1326/5160921981_9726b9d9aa_z.jpg,Croissant
/m/015wgc,720aa4e9efa95657,Laugencroissant,https://c2.staticflickr.com/4/3242/3047070467_d7890d55da_z.jpg,Croissant
/m/015wgc,000a1bde7566ed4d,100311-F-6407W-071,https://c8.staticflickr.com/3/2783/4434242749_62a78e6a60_z.jpg,Croissant
/m/015wgc,0a58e8ef7af3fb00,coffee time,https://c8.staticflickr.com/1/90/267641403_95af49245d_z.jpg,Croissant
/m/015wgc,08b9a6543c46816c,Simit Sarayi Ham and Cheese Pocket,https://c1.staticflickr.com/3/2568/3948202664_73f88f1b43_z.jpg,Croissant
/m/015wgc,3e48e4b8fc8ffc50,"Test Sample -CP+ 2012 (Yokohama, Kanagawa, Japan)",https://c4.staticflickr.com/8/7180/6856141837_0e788d3ae9_z.jpg,Croissant
/m/015wgc,3e63f265a8d28fb2,Ideal Breakfast,https://c6.staticflickr.com/4/3189/2650403203_fa69ff7191_z.jpg,Croissant
/m/015wgc,9fcfcf8f47546c66,保育園の給食,https://c6.staticflickr.com/9/8628/16483096749_545d2d5aa3_z.jpg,Croissant
/m/015wgc,0207b87890e8b80d,Breakfast @ Cafe Savoy,https://c5.staticflickr.com/8/7193/6832730084_dc617dbc8f_z.jpg,Croissant
/m/015wgc,0adf0da0708cc6b9,Breakfast Prague,https://c5.staticflickr.com/6/5587/14850379497_21ec94518e_z.jpg,Croissant
/m/015wgc,2d41e85f33bd5ed2,Strozzapreti col nodo,https://c3.staticflickr.com/1/342/18981583733_b8bbdc948a_z.jpg,Croissant
/m/015wgc,0af987a252ddcaf3,pigs in a blanket,,Croissant
/m/015wgc,9edc242e67fe24af,Breakfast at 34000ft,https://c6.staticflickr.com/9/8307/7861856750_7b4fea02e8_z.jpg,Croissant
/m/015wgc,9e944f6d33c90156,soft pretzels,https://c6.staticflickr.com/4/3058/2994030577_f5fdefa296_z.jpg,Croissant
/m/015wgc,080b5bb9287a5d9c,Turned Wood,https://c4.staticflickr.com/7/6239/6343409116_a6d914f8c8_z.jpg,Croissant
/m/015wgc,08046bbac6f40d2f,Avoid❎/choose✅ foods: . ❎ deep fried...,https://c8.staticflickr.com/1/499/19286145092_c102bdbb69_z.jpg,Croissant
/m/015wgc,0b0fc6123c463967,5 hanks of pink mohair blend yarn,https://c8.staticflickr.com/1/143/350099362_0c11266118_z.jpg?zz=1,Croissant
/m/015wgc,0127b7c89af33c18,20130418-049-of-365,https://c3.staticflickr.com/9/8266/8662427686_a604503c5d_z.jpg,Croissant
/m/015wgc,11b3ae865a1fb276,Honey Buns from Spring Hill Pastry Shop #food #pr0n,https://c3.staticflickr.com/5/4142/5396240393_27562e28dd_z.jpg,Croissant
/m/015wgc,11be168444d8f93a,A cup of tea and pastry for €0.70 makes up for the crappy weather and long search for a laundry.,https://c3.staticflickr.com/9/8452/7949030550_f24943b878_z.jpg,Croissant
/m/015wgc,11ab89abdc3025aa,torti,https://c6.staticflickr.com/4/3640/5839124027_31d212fbfa_z.jpg,Croissant
/m/015wgc,14ee963dcc872e45,Espresso and Pan Dulce,https://c1.staticflickr.com/2/1008/4595419177_d6d34bdbb6_z.jpg,Croissant
/m/015wgc,21bf72b473dbd330,BaggerDaves_SweetPotatoChips,https://c6.staticflickr.com/9/8015/7315404640_83b428c33c_z.jpg,Croissant
/m/015wgc,9b848e165b2fa179,Last breakfast in Brugge,https://c8.staticflickr.com/2/1379/5181286147_4522f90bae_z.jpg,Croissant
/m/015wgc,011f3d4ce70f1ba4,IMG_2366,https://c1.staticflickr.com/6/5290/5271964509_f089e967b4_z.jpg,Croissant
/m/015wgc,0b4968cc1971b81c,20090213_MG_0215,https://c3.staticflickr.com/4/3309/3276667277_81a068e350_z.jpg,Croissant
/m/015wgc,021ec6d0e94db7ae,from #Romblon #withlove #loveheart... :) :D &lt;3 thanks to my #FajFamily for this #marble piece... ;),https://c3.staticflickr.com/4/3869/15166907796_73c30b62e3_z.jpg,Croissant
/m/015wgc,0b4ccdb8b4b31cd1,Baked Bread Ring,,Croissant
/m/015wgc,011df24613728fb9,Claro que trouxe shortbread do m&s.,https://c5.staticflickr.com/9/8561/15908455440_29068176dc_z.jpg,Croissant
/m/015wgc,07a317f45c9d7958,Deez smellz good. I can haz?,https://c1.staticflickr.com/9/8132/8707740273_23d76d08e3_z.jpg,Croissant
/m/015wgc,2b9f2295ebca8e31,Partner Day 8.13.12,https://c3.staticflickr.com/8/7287/9154177456_c3efe4092d_z.jpg,Croissant
/m/015wgc,0222c512a27d9e83,Pain aux graînes,https://c1.staticflickr.com/9/8258/8692075896_a99795a377_z.jpg,Croissant
/m/015wgc,0b63a08ae309011f,Qiqi Grand Coney Diner Dolls 12-5-09 IMG_0057081209,https://c7.staticflickr.com/3/2755/4170966840_e751476306_z.jpg,Croissant
/m/015wgc,0b6ed79ebe10c9c6,Prenyao,https://c8.staticflickr.com/2/1322/4592605369_1e5ac1533a_z.jpg,Croissant
/m/015wgc,42fb8ee509c95329,クロワッサンと翼を持った戦士たちの話,https://c4.staticflickr.com/7/6031/5908439149_736f2a40c2_z.jpg,Croissant
/m/015wgc,14e4145749811abd,20111031-FNS-LSC-0077,https://c5.staticflickr.com/8/7165/6677145545_d0d15503f3_z.jpg,Croissant
/m/015wgc,bb96703e8ad95dc6,Cruasaniversario,https://c6.staticflickr.com/3/2252/2039948476_73ae11deb0_z.jpg,Croissant
/m/015wgc,3e1bb5144609f6f0,"•Maté Laté with Espresso shot, Chocolate Mint tea & butter croissant•",https://c7.staticflickr.com/1/433/20398735605_f7f6b7c69e_z.jpg,Croissant
/m/015wgc,2dca8bdebbcc5572,Papa Ceo Pizza,https://c8.staticflickr.com/4/3251/2375435428_c2a6de6a6c_z.jpg,Croissant
/m/015wgc,08a28c84446d7e84,Cinnamon Rolls!,https://c4.staticflickr.com/4/3534/4069585406_ee38f084bd_z.jpg,Croissant
/m/015wgc,2f391f85a353ebff,Fischkuchen und Crevetten,https://c2.staticflickr.com/4/3934/15317968790_41233fa62c_z.jpg,Croissant
/m/015wgc,015c6dad98a1c8d7,Lays Wavy Chocolate Covered Potato Chips,https://c1.staticflickr.com/8/7526/15922953709_609d0421ac_z.jpg,Croissant
/m/015wgc,3a93c9db546e1bbd,Caffe Molinari,https://c6.staticflickr.com/7/6054/6357569819_0588282eef_z.jpg,Croissant
/m/015wgc,03dc0a5aef2c3a1b,"Pastries, Muji, Tokyo JP",https://c5.staticflickr.com/8/7453/9116708713_09e36ce0fa_z.jpg,Croissant
/m/015wgc,0a66e1b5005b62aa,Croissant (Michel Roux recipe),https://c3.staticflickr.com/6/5190/5676276528_e526c17dda_z.jpg,Croissant
/m/015wgc,089a7eec7291baf6,Eat Fresh,https://c3.staticflickr.com/3/2457/3840073376_7b69d92285_z.jpg?zz=1,Croissant
/m/015wgc,3aa21a90ce4d3b11,11:00 AM coffee break,https://c6.staticflickr.com/7/6049/6357568093_a6bf070570_z.jpg,Croissant
/m/015wgc,a4d4c506171f13a1,sx280_01444,https://c6.staticflickr.com/9/8640/16440116808_a3eb6bd452_z.jpg,Croissant
/m/015wgc,0a70f6174a1ceb98,Goldy Gopher by the Half Dozen,https://c1.staticflickr.com/3/2538/3918036690_afcbe60be7_z.jpg,Croissant
/m/015wgc,73ef2e92d7bba506,Las Violetas,https://c4.staticflickr.com/4/3068/2778684489_f48a112ebb_z.jpg,Croissant
/m/015wgc,0a78d222d975c060,Lays Wavy Chocolate Covered Potato Chips,https://c6.staticflickr.com/9/8604/16083248156_0097d69876_z.jpg,Croissant
/m/015wgc,0a79e052715ce5f4,autumn harvest,https://c5.staticflickr.com/5/4124/5004962950_44ecec2002_z.jpg,Croissant
/m/015wgc,b8983b46cd407a13,Croissant - Mac Croissant,https://c8.staticflickr.com/9/8542/8686403355_95b01a4504_z.jpg,Croissant
/m/015wgc,2f015effa69a6c77,upload,https://c6.staticflickr.com/8/7453/9435201992_a3b7ccdc8b_z.jpg,Croissant
/m/015wgc,a3c0bdffcdbf3260,DSCI8424,https://c2.staticflickr.com/6/5541/11340335606_6ceaac423c_z.jpg,Croissant
/m/015wgc,b96ae74f548d63aa,"Croissant and latte, Cafe Puccini",https://c5.staticflickr.com/5/4073/4933883548_2cea8c4651_z.jpg,Croissant
/m/015wgc,faa9363ddd45c2ab,コーヒーとクロワッサン — with ラビットちゃん,https://c2.staticflickr.com/6/5509/10621375343_e95fa2e8a1_z.jpg,Croissant
/m/015wgc,0014d375542ce4c8,Ruta de la Gamba a La Barceloneta,https://c6.staticflickr.com/4/3887/15222879186_ef3edcae48_z.jpg,Croissant
/m/015wgc,02015c5a0ab54005,Pati-sapta,https://c8.staticflickr.com/8/7010/6682834465_2c40b04491_z.jpg,Croissant
/m/015wgc,043368f77de30420,Bread basket,https://c6.staticflickr.com/4/3070/2599010738_1c4cd17d06_z.jpg,Croissant
/m/015wgc,2e104bbc653c599c,Panini turchi sfogliati: Katmer pogaca,https://c6.staticflickr.com/6/5341/8937009604_68811ae558_z.jpg,Croissant
/m/015wgc,0ac7223dcef9e489,dried_figs,,Croissant
/m/015wgc,0783668284ead621,台北 / Taipei - 蜂大咖啡,https://c6.staticflickr.com/9/8242/8454651969_11b1f96834_z.jpg,Croissant
/m/015wgc,a0c9b852b7a2d2a3,Gastronomía Mexicana,https://c7.staticflickr.com/6/5524/9478914826_9e38944a9c_z.jpg,Croissant
/m/015wgc,0428a0b930b125ac,Meat Market on Market,https://c7.staticflickr.com/8/7551/16343113202_12c3f4a0cb_z.jpg,Croissant
/m/015wgc,ba9f9c1af0cdb5bf,Bernat Softee Chunky in Pumpkin,https://c7.staticflickr.com/9/8346/8179973436_7f8073aa52_z.jpg,Croissant
/m/015wgc,2e4b4e954c6f337d,My rock n roll lifestyle,https://c1.staticflickr.com/5/4131/5205886937_4a08fdd3c5_z.jpg,Croissant
/m/015wgc,03d188b53ac1c040,canal_petit_d_b_s,https://c2.staticflickr.com/1/49/125691013_4b6544463a_z.jpg?zz=1,Croissant
/m/015wgc,a25310a6c47bf93b,curry puff,https://c4.staticflickr.com/5/4032/4264145926_ea2d34b727_z.jpg,Croissant
/m/015wgc,a2e95c61a596ffe8,9.30 24.09.14 #coffee #meeting,https://c3.staticflickr.com/3/2944/15316486026_06c108ba8a_z.jpg,Croissant
/m/015wgc,0835f521143030f4,Open Access biscuits step 5,https://c1.staticflickr.com/3/2859/10418171004_c0af9cbbfe_z.jpg,Croissant
/m/015wgc,02a8cd72e023f70e,TinyPumpkinArmy - 07,https://c3.staticflickr.com/2/1048/5120593460_b1c03d65eb_z.jpg,Croissant
/m/015wgc,02a89cee83e56ca2,eIMG_7583,https://c4.staticflickr.com/6/5568/14842410392_172f8f6b71_z.jpg,Croissant
/m/015wgc,0518515ba8115b0f,Firefox x Moztw 10th Party,https://c4.staticflickr.com/8/7479/15175474823_4a03a9183e_z.jpg,Croissant
/m/015wgc,1bf12fc63e617db9,IMG_1663.jpg,https://c3.staticflickr.com/6/5118/5852000889_ffdb1dfbf8_z.jpg,Croissant
/m/015wgc,0e877979ec164bc0,kirin,https://c7.staticflickr.com/3/2169/2305596903_bbb07e143c_z.jpg?zz=1,Croissant
/m/015wgc,05091ca2897a3c2d,lime + meringue pie from pigeon hole,https://c6.staticflickr.com/5/4109/4981532451_43ecc3e9f5_z.jpg,Croissant
/m/015wgc,033e0c026b08c3e0,Taco Bell Breakfast Biscuit Taco,https://c7.staticflickr.com/8/7760/17142608819_6fcbd5762a_z.jpg,Croissant
/m/015wgc,e572690a294b6dac,"I don't drink coffee , but love stopping in @santambroeus on #madisonavenue or at the @loewsregency near the office for a cocoa, a chat and a light snack. #ues #nbre #nycre #nycrebroker #latergram #manhattanmornings #madisonavenue #santambroeus #nikkibeau",https://c1.staticflickr.com/8/7599/16376027723_8a6e543d1c_z.jpg,Croissant
/m/015wgc,608612ddc4f001a4,break,https://c3.staticflickr.com/1/42/75442961_d902a3accf_z.jpg?zz=1,Croissant
/m/015wgc,6079f40a10abe641,croissants 3,https://c2.staticflickr.com/3/2838/11122049025_b126de0f79_z.jpg,Croissant
/m/015wgc,0e1dc74e919f3ae8,Des p'tits cochons,https://c8.staticflickr.com/6/5047/5229044651_3426353ba8_z.jpg,Croissant
/m/015wgc,033ceedf6781bfc2,Random Rust,https://c3.staticflickr.com/4/3388/3570645856_5cce090180_z.jpg,Croissant
/m/015wgc,ef64ce502d01a0be,I wish everyday's like this,https://c4.staticflickr.com/3/2061/2321934587_f88f21b3e1_z.jpg,Croissant
/m/015wgc,0098401165d0ea60,Eggless Baked Doughnuts,https://c2.staticflickr.com/4/3670/9312782048_5ce2a362d5_z.jpg,Croissant
/m/015wgc,8733c76e8fe279d2,Chocolate Meringues gone haywire,https://c6.staticflickr.com/5/4124/5218669848_9f4f62debf_z.jpg,Croissant
/m/015wgc,1d3714e1c7673689,Hamburguesas con queso,https://c1.staticflickr.com/3/2603/4163670755_b52c03c052_z.jpg?zz=1,Croissant
/m/015wgc,7c861c6bda7da244,What a rude muffin,https://c1.staticflickr.com/5/4033/4226131416_d586dbe4d6_z.jpg,Croissant
/m/015wgc,00980ca118ff4d76,Wrinkled,https://c6.staticflickr.com/4/3223/2929894023_78cba6d7b7_z.jpg,Croissant
/m/015wgc,1a0af42b9bbf36a1,PHILADELPHIA !!,https://c7.staticflickr.com/8/7206/6902698613_ac874236e3_z.jpg,Croissant
/m/015wgc,0efbc02d2ccad0bc,iba 2006,https://c1.staticflickr.com/1/121/288994554_12c9715e3e_z.jpg,Croissant
/m/015wgc,d477f9a73099acbd,French croissant,https://c8.staticflickr.com/3/2820/9594167136_0ca6900de3_z.jpg,Croissant
/m/015wgc,174569acf116ed4e,Breakfast.,https://c3.staticflickr.com/8/7199/7138899791_bc035a8905_z.jpg,Croissant
/m/015wgc,1c13e53bf6245f17,Colazione?,https://c5.staticflickr.com/4/3781/10758931115_1352c6f981_z.jpg,Croissant
/m/015wgc,037f17c0cb63523f,around revolver epl1-gastown-40-150mm-20130502-P5022963.jpg,https://c6.staticflickr.com/9/8122/8704335412_1c62c998c2_z.jpg,Croissant
/m/015wgc,04d29277fd0d2fff,carving-pumpkin-halloween-1984-ish,https://c6.staticflickr.com/4/3489/4061363869_7bb550c537_z.jpg?zz=1,Croissant
/m/015wgc,843e0e36a46251a2,Breakfast,https://c3.staticflickr.com/3/2510/3814398260_1530e97ee4_z.jpg,Croissant
/m/015wgc,05e6d0b9b7ce33c0,IMG_7596,https://c1.staticflickr.com/3/2731/4111999031_0c468ecb26_z.jpg?zz=1,Croissant
/m/015wgc,d3c4ca13096ba176,Castle Pantry - Croissant,https://c1.staticflickr.com/8/7522/15763596487_03bdd9e200_z.jpg,Croissant
/m/015wgc,62fc9481118b5ec9,Chocolate secrets,https://c6.staticflickr.com/3/2160/2264774632_84ba202772_z.jpg,Croissant
/m/015wgc,0f02a510994eec13,เช้านี้ น่าเป็นห่วง... have a good bagel day,https://c6.staticflickr.com/4/3746/9002511832_44a9a596bf_z.jpg,Croissant
/m/015wgc,10aa27bfd84aa5f5,photo.JPG,https://c6.staticflickr.com/6/5194/7062905281_522988202e_z.jpg,Croissant
/m/015wgc,1cc8983a79213762,チョココロネ,https://c4.staticflickr.com/3/2863/11903038943_077d199a32_z.jpg,Croissant
/m/015wgc,56bc3018aebbbd97,Brekkie,https://c8.staticflickr.com/4/3175/2499052926_a609565fd5_z.jpg?zz=1,Croissant
/m/015wgc,e6efc9932a930e59,Friday croissants - 2012-02-02,https://c5.staticflickr.com/8/7204/6945932401_c15fa34e6d_z.jpg,Croissant
/m/015wgc,83b2fedebfe726ff,Petit bonheur...,https://c3.staticflickr.com/9/8353/8294226917_ee1425debd_z.jpg,Croissant
/m/015wgc,02cdca57e14ab1c8,san diego county fair wool,https://c1.staticflickr.com/2/1383/4729803898_5b857f96d8_z.jpg,Croissant
/m/015wgc,1f5083c546f44f1c,"Auris bilabiata (Broderip & Sowerby, 1829)",https://c6.staticflickr.com/9/8060/8175734286_a8fd509646_z.jpg,Croissant
/m/015wgc,109e8d6863efed7e,LatteArt_043,https://c7.staticflickr.com/8/7302/8735242133_a67ee8952a_z.jpg,Croissant
/m/015wgc,1bf3d9e2acc69a95,Shiny Nuts,https://c1.staticflickr.com/5/4081/4787368472_694259df55_z.jpg,Croissant
/m/015wgc,02c8a8f961c12905,Frukost @ SJ,https://c5.staticflickr.com/3/2749/4321911550_2f45557c97_z.jpg?zz=1,Croissant
/m/015wgc,8a50f3da7348c2e6,Breakfast 1,https://c6.staticflickr.com/3/2827/9338352322_312abf1df5_z.jpg,Croissant
/m/015wgc,57e8210e8e9e2ef2,297241763405542189_2214824320141201-29660-1scpofh,https://c7.staticflickr.com/8/7475/15734202437_b50965e66f_z.jpg,Croissant
/m/015wgc,03290918db68a5f2,sushi,https://c6.staticflickr.com/4/3259/2895143303_e6ab35c586_z.jpg,Croissant
/m/015wgc,7c9248ed6224aa26,Breakfast at The Capital Hotel London,https://c3.staticflickr.com/9/8365/8492817452_29aed63577_z.jpg,Croissant
/m/015wgc,04dab313dffa4775,Egyptian Mummy,https://c6.staticflickr.com/5/4049/4432887156_c6d25e6d14_z.jpg,Croissant
/m/015wgc,1a9cdd736c6788ca,"Today was an historic day . . . Tried escargot for the first time, and it was much better than I thought. . . But I have to admit I thought I was being so brave. . . Just chalk it up to one of many experiences I've never had before :)",https://c2.staticflickr.com/8/7299/9519207051_0d60c8f44a_z.jpg,Croissant
/m/015wgc,d6fc31d85b97721d,Old Maiden Aunt Yarns,https://c5.staticflickr.com/5/4068/4382068578_eb31a07be2_z.jpg,Croissant
/m/015wgc,05562aab3644bd72,Photo of Berry Whey Dinkel Pancakes,https://c8.staticflickr.com/3/2517/3772784448_257228d238_z.jpg?zz=1,Croissant
/m/015wgc,04b323e12ddae67b,Breakfast today: blueberry bagel and Gololcha full of love,https://c8.staticflickr.com/4/3244/2781191963_e7721017b5_z.jpg,Croissant
/m/015wgc,0598f7ec36c7a117,Time to make the donuts,https://c7.staticflickr.com/1/33/57334313_c61693ac76_z.jpg?zz=1,Croissant
/m/015wgc,1b4509be5d1d4801,Nice spread from LinkedIn this morning,https://c4.staticflickr.com/9/8110/8512895596_66c7e909f6_z.jpg,Croissant
/m/015wgc,e21cc6bda694d918,IMG_0092,https://c5.staticflickr.com/9/8567/16666756875_b58c1937c4_z.jpg,Croissant
/m/015wgc,053e4c84245a528e,bbb 234,https://c5.staticflickr.com/9/8308/7957118406_32cf456ba4_z.jpg,Croissant
/m/015wgc,0545669b2773cece,Café con Leche Y Medialunas  @ El Podio,https://c2.staticflickr.com/8/7043/7031826565_fb192f383a_z.jpg,Croissant
/m/015wgc,6564d01dc395cccf,anelli dolci al cardamomo,https://c4.staticflickr.com/8/7057/6815037676_1eed3b92ed_z.jpg,Croissant
/m/015wgc,1737882464cdde47,Croissant,https://c1.staticflickr.com/5/4119/4920305470_eb2720c2c3_z.jpg,Croissant
/m/015wgc,88999e30c82b0b27,Cafe croissant,https://c7.staticflickr.com/4/3336/3537628851_1fd0d88a29_z.jpg?zz=1,Croissant
/m/015wgc,1a7c782d7eb7029c,Platter of pastries,https://c5.staticflickr.com/7/6129/5996977893_2aa9722be0_z.jpg,Croissant
/m/015wgc,5fc5198b7fe78105,"Boudin kolaches at Lickin' Good Donuts, Winnsboro, Louisiana.",https://c8.staticflickr.com/8/7609/16832479038_3e7dd24c4b_z.jpg,Croissant
/m/015wgc,036af71f314b5518,Peixe morto na República,https://c8.staticflickr.com/5/4001/4461592492_701860ede0_z.jpg,Croissant
/m/015wgc,7d198f3acef03f90,Oysters on Ice,https://c8.staticflickr.com/6/5738/20817376330_b352efb5d8_z.jpg,Croissant
/m/015wgc,0f0c061217f44066,Gelato Festival 2013,https://c1.staticflickr.com/6/5525/12236935823_d6ac144e81_z.jpg,Croissant
/m/015wgc,1ea08737696f8246,Look at the French breakfast we had with @fredwilson in SF,https://c7.staticflickr.com/3/2557/3926612496_a2400ca129_z.jpg?zz=1,Croissant
/m/015wgc,81ec0247adc40088,croissant,https://c5.staticflickr.com/4/3024/3063710307_fcb222d358_z.jpg,Croissant
/m/015wgc,0f0cd67b0b77c7fa,Best food and #coffee in #novosibirsk by far...#academia #coffee,https://c2.staticflickr.com/8/7746/17588988852_f39d471ebb_z.jpg,Croissant
/m/015wgc,f05fa5f57dc03e81,De dulce,https://c1.staticflickr.com/7/6168/6181167145_d7129d9f1d_z.jpg,Croissant
/m/015wgc,1d6ad298aa56167c,Coffee … errr Tea … and croissant. #NationalCroissantDay,https://c8.staticflickr.com/8/7340/16376949576_383da617cb_z.jpg,Croissant
/m/015wgc,587b6e939f091f2a,Untitled,https://c1.staticflickr.com/5/4009/4573117421_ee9142f5fb_z.jpg,Croissant
/m/015wgc,1eb2797edcf9a398,c2,,Croissant
/m/015wgc,033ad96195d1f2d7,matcha chocolate macarons,,Croissant
/m/015wgc,051e9bc4ce1cfac2,154/365: A Podlaskie breakfast,https://c6.staticflickr.com/2/1399/530152458_359db6bf0d_z.jpg?zz=1,Croissant
/m/015wgc,051f5da4fd4fa28d,Pinwheels,https://c7.staticflickr.com/4/3816/12682581005_74f980286d_z.jpg,Croissant
/m/015wgc,0e3d9899e016f55f,311 Pumpkin Seed,,Croissant
/m/015wgc,03337e2d32717226,Taro Pastry,https://c4.staticflickr.com/1/112/277075402_54def8c7f5_z.jpg,Croissant
/m/015wgc,e36d089b2b7f824a,Macaroon Boutique chocolate croissants 3,https://c3.staticflickr.com/6/5242/5290030325_8a70391264_z.jpg,Croissant
/m/015wgc,1b9f0d44d6f66ae9,Sausage Stuffed Crescents,,Croissant
/m/015wgc,05bf9ff36ff5dce9,croissants 6,https://c6.staticflickr.com/8/7411/11122117504_8b8f6a30db_z.jpg,Croissant
/m/015wgc,057505546188dda0,Chicken Penis,https://c8.staticflickr.com/1/75/195780249_2e1b24a56b_z.jpg?zz=1,Croissant
/m/015wgc,00571bf60c346acd,by @sanolism &quot;@maurina i think you put in extra love in this one nyaman eh! #cinnabun spektakularrr&quot; #cafemaurina Cinnamon Buns available this Saturday! :) whatsapp 8144777 to order. #cafemaurinanyaman,https://c5.staticflickr.com/6/5324/9926484663_1364391f9f_z.jpg,Croissant
/m/015wgc,058c518bb67d031a,Olafur Eliasson - Weather Project,https://c5.staticflickr.com/1/93/278146987_12ca55a0d4_z.jpg,Croissant
/m/015wgc,deba71a08c497f06,Turkey dogs wrapped in canned croissants #Cropic,https://c2.staticflickr.com/6/5506/11277095865_bcf066ee87_z.jpg,Croissant
/m/015wgc,0618aabcf2647839,Patatas Bravas,,Croissant
/m/015wgc,04ec817f64345169,100_0280,https://c6.staticflickr.com/4/3300/3193828950_0a8ed4923f_z.jpg,Croissant
/m/015wgc,00ac99461029a26f,Casa de la Sal - desayuno,https://c1.staticflickr.com/2/1145/1449368812_8fc83437de_z.jpg?zz=1,Croissant
/m/015wgc,ee88e4a59acda469,more bouchon goodness,https://c2.staticflickr.com/2/1107/807950679_a43f3ba48a_z.jpg?zz=1,Croissant
/m/015wgc,7fc5b86e5e578be9,Mmm... cream horns,https://c1.staticflickr.com/6/5567/15262672845_2bc434bf33_z.jpg,Croissant
/m/015wgc,05726c729f94e024,Handi-Wind Tatting Shuttle©,https://c4.staticflickr.com/8/7449/14129163391_06a2a8f073_z.jpg,Croissant
/m/015wgc,0078a963d7c73371,OTC Fried Bananana,https://c1.staticflickr.com/9/8553/10203557744_7cb18ef13c_z.jpg,Croissant
/m/015wgc,04c5684fc7cea046,"that one, please",https://c8.staticflickr.com/6/5243/5362122127_28c6d6509d_z.jpg,Croissant
/m/015wgc,dc08c61644b6bce2,Leftovers Spaghetti Eater: Messy Redux II,https://c8.staticflickr.com/8/7016/6616400573_e8a494c29d_z.jpg,Croissant
/m/015wgc,e9e45016fac6bb06,Confitería,https://c6.staticflickr.com/6/5542/12722694484_d2b5a3f3b4_z.jpg,Croissant
/m/015wgc,004f4be926915b25,mr birote,,Croissant
/m/015wgc,02bd8279c12e3297,Dans la boîte - 2013-171,https://c6.staticflickr.com/6/5329/9096111082_df5c930703_z.jpg,Croissant
/m/015wgc,0da244178d9b12cc,n186_w1150,https://c6.staticflickr.com/7/6113/6358024721_8a856c8e75_z.jpg,Croissant
/m/015wgc,057ee750e4b8ba54,IMG_1849,https://c3.staticflickr.com/4/3943/15683037962_f9aa5acf77_z.jpg,Croissant
/m/015wgc,19998002b7039ddf,breakfast -- defined.,https://c8.staticflickr.com/4/3188/3007718319_65da572899_z.jpg,Croissant
/m/015wgc,6218fd9aab4efab6,Green Gala Field & Fire Croissants Downtown Market Grand Rapids,https://c1.staticflickr.com/1/781/20758242310_62c1ea7a6d_z.jpg,Croissant
/m/015wgc,629baa2b01de0c2c,croissants 5,https://c4.staticflickr.com/6/5512/11122076926_5788780f0c_z.jpg,Croissant
/m/015wgc,1782659abaf600c0,Chocolate Crosaint,https://c4.staticflickr.com/3/2051/1812168554_29761a7b0c_z.jpg,Croissant
/m/015wgc,17684b7efae93f62,Paula Deen's Gorilla Bread,https://c5.staticflickr.com/7/6102/6315750012_0b42a210c6_z.jpg,Croissant
/m/015wgc,0ec9bd9fea21cb4e,Sweet Lauren Cakes Cake of the Day,https://c8.staticflickr.com/6/5450/9638897047_8f3c4baaca_z.jpg,Croissant
/m/015wgc,629f3ef3bd2bfb14,Loaves,https://c5.staticflickr.com/8/7024/6660704063_b786eda45f_z.jpg,Croissant
