Class_id,Image_id,class_description
/m/02xwb,1e26ccd93d0a2ecd,Fruit
/m/01f79n,1e2a5804ed4ebd67,Quiche
/m/02xwb,1e2b090f4f0090ce,Fruit
/m/01tcjp,1e3de96fbd94b051,Muffin
/m/02xwb,1e3fa3348ccf2227,Fruit
/m/02xwb,1e405707913975c1,Fruit
/m/01yyk,1e4343adc7c5b3fc,Cereal
/m/0l6sg,1e4343adc7c5b3fc,Breakfast cereal
/m/02xwb,1e4b65ed1c08ea2a,Fruit
/m/02xwb,1e596f89b7bf951c,Fruit
/m/04shrv,1e6076b83de6c097,Hash browns
/m/02xwb,1e6ec773c3c877a0,Fruit
/m/0kdzn,1e8b2a932582b3e0,Sausage
/m/02xwb,1e8d66d428bf8c91,Fruit
/m/01xg0j,1e912935bf864ab5,Breakfast sausage
/m/0kdzn,1e912935bf864ab5,Sausage
/m/02xwb,1e93329e764f9732,Fruit
/m/02xwb,1e95cb113f8e1c9e,Fruit
/m/02xwb,1e9b854dc4ea9672,Fruit
/m/015wgc,1ea08737696f8246,Croissant
/m/01tqs1,1ebe0589766a31b7,Biscuit
/m/0cl1s,1ebe9e590568790e,Bread pudding
/m/01tcjp,1ecf86fa41387344,Muffin
/m/0kdzn,1ed4b467739d538f,Sausage
/m/04rx8j,1eddec1281691cbd,Fruit salad
/m/02xwb,1ee052df0fc9b488,Fruit
/m/01tqs1,1eeebad553f0b3be,Biscuit
/m/02xwb,1efaf1e19a093569,Fruit
/m/01dwwc,1f081d3253f322bf,Pancake
/m/01x5j8,1f081d3253f322bf,Crêpe
/m/01tcjp,1f0b6bc3b063c021,Muffin
/m/02xwb,1f0c0606fbd2333e,Fruit
/m/02xwb,1f135ca914cae967,Fruit
/m/01bf_1,1f1bc019ebe187fe,Oatmeal
/m/02xwb,1f1d71e6ed085ff5,Fruit
/m/027x8l3,1f1dd0c6ae3d14a5,Breakfast sandwich
/m/018vnz,1f2dfb5d17fc3e4a,Corn flakes
/m/01yyk,1f2dfb5d17fc3e4a,Cereal
/m/0l6sg,1f2dfb5d17fc3e4a,Breakfast cereal
/m/0400bw,1f35dcecdcea67ec,Cinnamon roll
/m/07ql1_,1f35dcecdcea67ec,Sticky bun
/m/02xwb,1f399ef9dc93419e,Fruit
/m/0bbd9t,1f3e4fe787aa3e22,Egg sandwich
/m/02xwb,1f4177c3675b4da9,Fruit
/m/02xwb,1f5658a076babb47,Fruit
/m/02xwb,1f56daea13da01a1,Fruit
/m/02xwb,1f58d66b63b54933,Fruit
/m/0b0y41,1f6a4cb1706ddd67,Poached egg
/m/01dwsz,1f6d7f60fa5cd436,Waffle
/m/01f79n,1f6e04c59601b487,Quiche
/m/02xwb,1f76ac5e32b66c76,Fruit
/m/016bn0,1f7f62be602ffee5,Omelette
/m/02xwb,1f8d2473bf964124,Fruit
/m/01tcjp,1f8eb8a32f107b0c,Muffin
/m/02xwb,1f9cc91bb54ab1ed,Fruit
/m/01xg0j,1fa1b8e101787e44,Breakfast sausage
/m/04rx8j,1fb6dc585e6e6379,Fruit salad
/m/02xwb,1fbb11a8a0a9116c,Fruit
/m/02xwb,1fc33b6d81a9ea87,Fruit
/m/02xwb,1fc5aa51015589e6,Fruit
/m/02xwb,1fc6ff11f60c4688,Fruit
/m/02xwb,1fd5cdd4a7e3afa5,Fruit
/m/0mjqn,1fd80176c9bfa6a0,Pie
/m/0b0y41,1fe0f79fc05a0bee,Poached egg
/m/02xwb,1fe7cc1117ecdcd9,Fruit
/m/01tqs1,1ffed359c461cf73,Biscuit
/m/02xwb,1fffb1e23bb0f2fc,Fruit
/m/02xwb,20011c7c54336ab8,Fruit
/m/0jy4k,200e54d7852a87c5,Doughnut
/m/02xwb,2020197c3b72da88,Fruit
/m/04rx8j,202c33d955c365d9,Fruit salad
/m/02xwb,2037b0074d8da318,Fruit
/m/02xwb,203ea52a6fa27728,Fruit
/m/02xwb,204722b327e7de5b,Fruit
/m/02xwb,2048fe857e5434d0,Fruit
/m/02xwb,205e94cfe823b31d,Fruit
/m/016bn0,205f39eedfd52e8b,Omelette
/m/01x5j8,205f39eedfd52e8b,Crêpe
/m/02xwb,20667a45a3b21d57,Fruit
/m/02xwb,206f5b7ab9646030,Fruit
/m/02xwb,2074ae6d013c5439,Fruit
/m/01tqs1,207a4d04a2a04e87,Biscuit
/m/07tyc5,2082273c5b4e4591,Frittata
/m/01pmj8,208850303b4f5cc7,Scone
/m/02xwb,208a346a100278b9,Fruit
/m/02xwb,20aa94345e3f49c3,Fruit
/m/07tyc5,20b509a7e470f2e9,Frittata
/m/01tqs1,20bf8f2381fb5cf4,Biscuit
/m/04rx8j,20c3a48905087272,Fruit salad
/m/027x8l3,20cca68b75cf5581,Breakfast sandwich
/m/02xwb,20cdb9858b0f96f6,Fruit
/m/09gnq8,20d1717c30b1c5e8,Home fries
/m/02xwb,20d53a3143fa41b8,Fruit
/m/02xwb,20e602967d6e31ab,Fruit
/m/01tcjp,20ebe683e2033f97,Muffin
/m/02xwb,20f5e63d56add5de,Fruit
/m/02xwb,20fcad5d0491c40e,Fruit
/m/01pmj8,21029ed0ca4a7b0c,Scone
/m/017z0v,210f5eb16d8632c2,Toast
/m/02xwb,2117961bf10d6ccf,Fruit
/m/01pmj8,2118d57e821283bc,Scone
/m/0jy4k,211f707734773f81,Doughnut
/m/02xwb,212649d46208fc61,Fruit
/m/01tcjp,2136fc72751b8516,Muffin
/m/02xwb,21381862a7eadd17,Fruit
/m/02xwb,2138c06095adc5fa,Fruit
/m/02xwb,213d37e188743eff,Fruit
/m/017z0v,214093818a51bffd,Toast
/m/01tqs1,214c9fc3cf83eb85,Biscuit
/m/03q2b,21582b371c565b5e,Ham
/m/0h0xm,21582b371c565b5e,Bacon
/m/02xwb,215b1d632f12cc0b,Fruit
/m/01tcjp,215c42eee46dc925,Muffin
/m/0b0y41,215c5f706e2fb0c4,Poached egg
/m/02xwb,2168cf8a4e752113,Fruit
/m/027x8l3,216bcde670774d74,Breakfast sandwich
/m/0kdzn,2176008b115d9714,Sausage
/m/027x8l3,217fd63a11787637,Breakfast sandwich
/m/09gnq8,217fe82e812885f1,Home fries
/m/02xwb,2188fcb3b95139df,Fruit
/m/0824hp,2189e91bd256da88,Sausage gravy
/m/09cc0q,2189e91bd256da88,Biscuits and gravy
/m/018vnz,218d2758482b924e,Corn flakes
/m/01yyk,218d2758482b924e,Cereal
/m/0l6sg,218d2758482b924e,Breakfast cereal
/m/02xwb,21914266aa27c42c,Fruit
/m/0b0y41,219a14f341128450,Poached egg
/m/02xwb,219a368bc9406ec5,Fruit
/m/02g3bz,219ef36c9906ec4b,Quesadilla
/m/02xwb,21a2867504cf5a2f,Fruit
/m/02xwb,21a504c352d4dab1,Fruit
/m/01yyk,21abbf384f6e16f3,Cereal
/m/01xg0j,21bd7ffb518e6b9c,Breakfast sausage
/m/02xwb,21bd7ffb518e6b9c,Fruit
/m/02xwb,21be96898c7ccd09,Fruit
/m/02xwb,21c03dfb0a34214d,Fruit
/m/02xwb,21c13552c0a95631,Fruit
/m/07tyc5,21c8a35eeb932576,Frittata
/m/02xwb,21cd8bf009e78815,Fruit
/m/03q2b,21e89435ba0c0e8b,Ham
/m/015wgc,21ed86dd55ef5257,Croissant
/m/02xwb,21f315fcf72af6f2,Fruit
/m/02xwb,21f950824f3f37aa,Fruit
/m/0cl1s,22045a938736a256,Bread pudding
/m/01dwwc,220d969ded0fe4e5,Pancake
/m/01tcjp,221133a14679082e,Muffin
/m/0mjqn,2218830096cecceb,Pie
/m/0b0y41,221b7583ab1fb73b,Poached egg
/m/02xwb,2223c2a4b2d12e8f,Fruit
/m/0kdzn,222b246388452f42,Sausage
/m/0jy4k,222c5f96a5263384,Doughnut
/m/04rx8j,223b3b1457edcaad,Fruit salad
/m/07ql1_,22456f6b2a086c2e,Sticky bun
/m/02xwb,2249ddf9ef7b4e06,Fruit
/m/0mjqn,224bd9c2b824b76c,Pie
/m/02xwb,224ce9020ad9c081,Fruit
/m/02xwb,225a3b87883f9359,Fruit
/m/01dwsz,225ea9194fdd3f86,Waffle
/m/01f79n,226033f9b04f2947,Quiche
/m/02xwb,2261b5bd71bc24fc,Fruit
/m/02xwb,226a988155bbd832,Fruit
/m/02xwb,227e9602ca08a830,Fruit
/m/01dwwc,2280e268b4557a06,Pancake
/m/01x5j8,2280e268b4557a06,Crêpe
/m/02xwb,22862a9345e794c0,Fruit
/m/01dwsz,228729f4f6632775,Waffle
/m/02xwb,2289c158e024120b,Fruit
/m/02xwb,229afac6e706c851,Fruit
/m/01tcjp,22a249f30227a35b,Muffin
/m/02xwb,22a2f6761b062a5d,Fruit
/m/07ql1_,22a32f8f4a96600f,Sticky bun
/m/01dwwc,22acf493cfc4eb8a,Pancake
/m/02xwb,22b6fdaa408c37d9,Fruit
/m/02xwb,22cab02d3df3054a,Fruit
/m/02g3bz,22ce28c502aa0ce5,Quesadilla
/m/01tcjp,22cf0dbe8494c569,Muffin
/m/02xwb,22d53d4e9d969e58,Fruit
/m/0h0xm,22dacdec83763a27,Bacon
/m/02xwb,22ecf9e684443bcf,Fruit
/m/04rx8j,230c1e11d08540ee,Fruit salad
/m/04rx8j,23141b8f2bccab06,Fruit salad
/m/0400bw,23161812105bf374,Cinnamon roll
/m/07ql1_,23161812105bf374,Sticky bun
/m/02xwb,231b51a02ec06304,Fruit
/m/02xwb,231f0214afc4f15c,Fruit
/m/09gnq8,23230743d0474356,Home fries
/m/02xwb,2326c250afa5bbc5,Fruit
/m/02xwb,23298d8353fac2a6,Fruit
/m/02xwb,232a3eb9662b3e6f,Fruit
/m/02xwb,232b5fe845b0149d,Fruit
/m/02xwb,2332e871f0bfefaa,Fruit
/m/01dwwc,23375f1c6f222308,Pancake
/m/02xwb,233bdf4289905eb6,Fruit
/m/02xwb,233cae15c17e5aff,Fruit
/m/02xwb,23515496882705e4,Fruit
/m/02xwb,235e5155719eac39,Fruit
/m/02xwb,2365fc4f0780fde4,Fruit
/m/01xg0j,2367abc0b813e5a1,Breakfast sausage
/m/01tqs1,236b683d019a0d61,Biscuit
/m/02xwb,236b7c8b080660e6,Fruit
/m/02xwb,236e25e08b36ceab,Fruit
/m/01dwsz,2371b4d02fa655a6,Waffle
/m/04rx8j,2372a639ec62bdf7,Fruit salad
/m/02xwb,23737f62d303c2f8,Fruit
/m/01dwwc,2376ea26bbd7d686,Pancake
/m/02xwb,2376ea26bbd7d686,Fruit
/m/02xwb,2380077d4e367582,Fruit
/m/01xg0j,239078fd9e5d5359,Breakfast sausage
/m/0kdzn,239078fd9e5d5359,Sausage
/m/02xwb,2396350e0e2fe0ff,Fruit
/m/01tcjp,2398c4d27cfe75e9,Muffin
/m/02xwb,239c4a4c43ba61a2,Fruit
/m/02xwb,23a1bc2ae9b8449f,Fruit
/m/01tcjp,23a39bcbe910446b,Muffin
/m/02xwb,23a46a8b4f406847,Fruit
/m/01tcjp,23aac8bd1f0ae8f3,Muffin
/m/0l6sg,23abb077e4473c64,Breakfast cereal
/m/02xwb,23aea0e657f7767c,Fruit
/m/02xwb,23b34666277e1e47,Fruit
/m/02xwb,23bcd79a2f139156,Fruit
/m/02xwb,23c572630d5469cb,Fruit
/m/02xwb,23cd5401edecf974,Fruit
/m/017z0v,23d4b45b331e7d3c,Toast
/m/02xwb,23ecc7b7730f7386,Fruit
/m/02xwb,23ed4d7e825ebcc1,Fruit
/m/02xwb,23fa470ee20c03ea,Fruit
/m/02xwb,24037a2cc0b563d5,Fruit
/m/027x8l3,2417359ef59a4431,Breakfast sandwich
/m/02xwb,2428bc8f00c11ae8,Fruit
/m/02xwb,24297a4e66604178,Fruit
/m/0kdzn,24326e0c86c10f20,Sausage
/m/02xwb,243290056ea92262,Fruit
/m/02xwb,243459c02a7ca7fa,Fruit
/m/02xwb,2436e708c507a53e,Fruit
/m/01f79n,243ffb70776107b4,Quiche
/m/0mjqn,243ffb70776107b4,Pie
/m/02xwb,2442655120316777,Fruit
/m/0jy4k,244590524230dfb6,Doughnut
/m/02xwb,244b73bdf84df5df,Fruit
/m/01x5j8,244f2f4b0ce10d65,Crêpe
/m/02xwb,2451a96a4f2c33e1,Fruit
/m/03q2b,245202e295af81c0,Ham
/m/02xwb,246fdaba724b926f,Fruit
/m/02xwb,2473f58e9637d002,Fruit
/m/01dwsz,247bfe7862661e5a,Waffle
/m/0kdzn,2487b4d8040ac052,Sausage
/m/02xwb,2495b4a7e74dff4b,Fruit
/m/01xg0j,2497a09c6689425a,Breakfast sausage
/m/0kdzn,2497a09c6689425a,Sausage
/m/02xwb,249957b72e05def5,Fruit
/m/02xwb,249ac48068d1b983,Fruit
/m/02xwb,24b8702e10ceaf16,Fruit
/m/02xwb,24c13d17d289c404,Fruit
/m/0h0xm,24c73485222afcd9,Bacon
/m/02xwb,24c8abf9d0b43ef6,Fruit
/m/0h0xm,24caf93f306f0ca8,Bacon
/m/01tcjp,24cd7d276a58844a,Muffin
/m/02xwb,24cf3d34d3f3b917,Fruit
/m/02xwb,24d63d6df779551f,Fruit
/m/02xwb,24e1b54d46b8bb28,Fruit
/m/09gnq8,24e222a886d2af61,Home fries
/m/01tcjp,24e4429139198795,Muffin
/m/01dwsz,24e4a213b4980769,Waffle
/m/09gnq8,24e69f55bea5d121,Home fries
/m/017z0v,25057b6f1a7a3d85,Toast
/m/02xwb,2505835b93d47767,Fruit
/m/0l6sg,250cc8dfbe730cff,Breakfast cereal
/m/01dwwc,25116ccb68bce24f,Pancake
/m/02xwb,251c49d623e62eeb,Fruit
/m/02xwb,251dfebc984389cb,Fruit
/m/02xwb,25275d3578e58ec9,Fruit
/m/0jy4k,25296f13825b4504,Doughnut
/m/01dwwc,253f79ea5ddb6c5f,Pancake
/m/02xwb,2544cebfc45cf6c6,Fruit
/m/0l6sg,2544e5af3aeadf29,Breakfast cereal
/m/02xwb,2554ed142bc25376,Fruit
/m/015wgc,257eece074654dbb,Croissant
/m/02xwb,2593c5b0413bad70,Fruit
/m/01tqs1,259a606d570761b2,Biscuit
/m/02xwb,259c97f08cd9e005,Fruit
/m/02xwb,25a0a7eb41522443,Fruit
/m/02xwb,25a2b25f58b9fbe5,Fruit
/m/01dwsz,25a2ca4279729a97,Waffle
/m/01f79n,25c209f8c05c83e6,Quiche
/m/02xwb,25c258f62baa16da,Fruit
/m/02xwb,25c5393d6989a25f,Fruit
/m/04rx8j,25c643821a63571f,Fruit salad
/m/0h0xm,25c6463c780f3201,Bacon
/m/02z9dy,25cc6ff8626ab815,Granola
/m/02xwb,25d227b830c783b6,Fruit
/m/0cl1s,25d42e3e6e305dad,Bread pudding
/m/02xwb,25d95ec2075050ff,Fruit
/m/02xwb,25dc826be5fa2c23,Fruit
/m/02xwb,25e0e76e3ad8c012,Fruit
/m/02xwb,25f486a1a8e01815,Fruit
/m/02xwb,25fa95f34992db91,Fruit
/m/0l6sg,25fb0454a528ea5f,Breakfast cereal
/m/02xwb,2609e28c9323e13f,Fruit
/m/02xwb,260a5dcdc21ef4f9,Fruit
/m/0mjqn,261294b9431dca64,Pie
/m/01tqs1,26147ab2dd690fe0,Biscuit
/m/02xwb,2615bda763334433,Fruit
/m/01tcjp,261752d130ca3c1a,Muffin
/m/0l6sg,2626d5b89cd68388,Breakfast cereal
/m/0kdzn,2635e28fd924559d,Sausage
/m/01dwsz,263b136ef7c3fdc7,Waffle
/m/02xwb,26464d181209ae4e,Fruit
/m/02xwb,264937d6cafb8679,Fruit
/m/01dwsz,264d4ab7ac88d3e2,Waffle
/m/02xwb,2654465a6f56bd7d,Fruit
/m/02xwb,2659bb82693d8227,Fruit
/m/02xwb,265bf09dda28135c,Fruit
/m/02xwb,265cbbb440530261,Fruit
/m/01dwwc,266411fd21891704,Pancake
/m/02xwb,267290decdfc733a,Fruit
/m/05m8_w,2675c2695fbc6c51,Strudel
/m/017z01,267b62bf99af8a8b,French toast
/m/01xg0j,267bec46c4ebed37,Breakfast sausage
/m/0kdzn,267bec46c4ebed37,Sausage
/m/02z9dy,267d841492869422,Granola
/m/02xwb,26973a4f85dcc97d,Fruit
/m/02xwb,26a01ee508eeb444,Fruit
/m/04rx8j,26a17197828ac796,Fruit salad
/m/01tcjp,26a199690f6e2eb7,Muffin
/m/01dwsz,26b52a1f6bad79e4,Waffle
/m/02xwb,26b630e8881c0941,Fruit
/m/02xwb,26b776737d061513,Fruit
/m/02xwb,26b911a488c05af6,Fruit
/m/01xg0j,26bca253e76c5983,Breakfast sausage
/m/01tcjp,26c024ec0ef823d3,Muffin
/m/02xwb,26c6f7f583fb706e,Fruit
/m/02xwb,26cfa17ea6d0cbb4,Fruit
/m/01tcjp,26ea5f8c8f3ab9e2,Muffin
/m/02xwb,26eb90218cc1fcd9,Fruit
/m/02xwb,26f777d661c4d908,Fruit
/m/02xwb,26f7a7d6cc5fee21,Fruit
/m/02xwb,26f8ed9c996a7fa6,Fruit
/m/02xwb,26fa18077f97af01,Fruit
/m/09gnq8,27044573d3fe867f,Home fries
/m/0jy4k,271956f8a2a3c776,Doughnut
/m/0mjqn,271d69b1f67a620a,Pie
/m/02xwb,273295af917ab30c,Fruit
/m/02xwb,273c756eccf95d57,Fruit
/m/02xwb,27501b05a79b8069,Fruit
/m/01dwsz,2750c72b532bf960,Waffle
/m/01f79n,2756df8f84def256,Quiche
/m/02xwb,2762f38f5ac3f571,Fruit
/m/02xwb,276491898883c239,Fruit
/m/09gnq8,276f42d99db285fb,Home fries
/m/02xwb,2771145ed2740dbf,Fruit
/m/02gy8y,277116fd885409e8,Energy bar
/m/02xwb,2775b22e8813e546,Fruit
/m/02xwb,277a832164dd68f4,Fruit
/m/01tqs1,27812eb60d9aad28,Biscuit
/m/02xwb,279303b9a1cd04b2,Fruit
/m/02xwb,27ab304120185406,Fruit
/m/02xwb,27ba3ea19605290c,Fruit
/m/01tcjp,27dd4421c596ce80,Muffin
/m/02xwb,27decd19d7ea3e79,Fruit
/m/0jy4k,27ded01c752f8933,Doughnut
/m/02xwb,27eaf1c1b4cce37d,Fruit
/m/02xwb,27eb7743ff2a79e6,Fruit
/m/03q2b,27f6c0da05e60541,Ham
/m/02xwb,27fb08d64da31598,Fruit
/m/02xwb,2801cf3d5db97ea7,Fruit
/m/02xwb,280da620239510ee,Fruit
/m/02xwb,280f9850f232147b,Fruit
/m/02xwb,2811d8a433500b09,Fruit
/m/02xwb,28172d8f382cb7b1,Fruit
/m/02xwb,281a2e344f6f15a1,Fruit
/m/01yyk,2823d463dee2bc60,Cereal
/m/01tcjp,282627a375925d17,Muffin
/m/017z0v,2826c2c6fe2aa526,Toast
/m/02xwb,282b4b78876cc070,Fruit
/m/02xwb,283ca8554f30e2f5,Fruit
/m/01dwsz,283cdb3f9f7bf410,Waffle
/m/01tcjp,284ccdee6e206601,Muffin
/m/01tcjp,285054cdaf5c9112,Muffin
/m/02xwb,2855a995beb627da,Fruit
/m/02xwb,28655a2b383b5ac5,Fruit
/m/02xwb,28686a10bd69118a,Fruit
/m/02xwb,2871053d6dcc02a5,Fruit
/m/02xwb,287143bc930da704,Fruit
/m/01dwwc,2873543287a2b61e,Pancake
/m/02xwb,2879808215340307,Fruit
/m/01tqs1,287d7254d69b2acd,Biscuit
/m/0mjqn,287dd0771ba56064,Pie
/m/01dwsz,2884e5b827f44dc3,Waffle
/m/02xwb,288b8942bf512211,Fruit
/m/02xwb,2890d114d6c8d208,Fruit
/m/02xwb,28916afccdbcecb9,Fruit
/m/01tcjp,2891f9f9ff9716f8,Muffin
/m/02xwb,28966f4d9b2b3d9c,Fruit
/m/0kdzn,289f8b6f29a3b885,Sausage
/m/02xwb,28a1d616608cf32f,Fruit
/m/02xwb,28aceb49b135c7cf,Fruit
/m/02xwb,28b010036d1fae60,Fruit
/m/01tcjp,28b7f07b89c68ae8,Muffin
/m/02xwb,28bd26b162bf07b5,Fruit
/m/02xwb,28c2e6ecd1edf702,Fruit
/m/04rx8j,28cb4ce4e0cbf4fc,Fruit salad
/m/01tcjp,28cd8cdb4f9eed8e,Muffin
/m/02xwb,28ced840d169e1f7,Fruit
/m/01tcjp,28ceeb0f222dc5a0,Muffin
/m/01tcjp,28d2805df89ca4e7,Muffin
/m/01pmj8,28d9a87431aab12d,Scone
/m/02xwb,28df041885df6ba6,Fruit
/m/02xwb,28e6e2b7946b94ab,Fruit
/m/02xwb,28ebfce0ef1c3105,Fruit
/m/02xwb,28f6d3caadc90985,Fruit
/m/02xwb,28fb719efcb5e479,Fruit
/m/02xwb,29008b9143263b9e,Fruit
/m/02xwb,290c3e22535c4172,Fruit
/m/02xwb,292a8842b3fd6fbe,Fruit
/m/02xwb,292e0263cd109aa8,Fruit
/m/02xwb,2931ae0a44da8bc3,Fruit
/m/02xwb,29356ad63c5b1455,Fruit
/m/0h0xm,29388c3ff67c4263,Bacon
/m/02xwb,293cca96139984fe,Fruit
/m/02xwb,29457d42a08491cb,Fruit
/m/0h0xm,2947919f92c3d88e,Bacon
/m/01dwwc,294a7bc8bb493280,Pancake
/m/02xwb,294ce5c6211092de,Fruit
/m/02xwb,2960fe29ac486133,Fruit
/m/0jy4k,296b435a6d454b6a,Doughnut
/m/02xwb,297d7a736715dd73,Fruit
/m/02xwb,29859475b8ac0577,Fruit
/m/02xwb,2989a055587eac9c,Fruit
/m/0bbd9t,298bb219a41d2d51,Egg sandwich
/m/01tcjp,298bc1bfdc979047,Muffin
/m/02xwb,298ef6beb7167096,Fruit
/m/0jy4k,299b9a9d6bc38804,Doughnut
/m/02xwb,29b92f86d73d4f20,Fruit
/m/01pmj8,29bcf65e97514f92,Scone
/m/01tcjp,29d6617f9098b3b7,Muffin
/m/017z01,29d7d37cbd6bf46c,French toast
/m/017z0v,29d7d37cbd6bf46c,Toast
/m/02xwb,29dfaae87eec6914,Fruit
/m/02xwb,29e7375869657f40,Fruit
/m/0400bw,29f6603ed0e9d874,Cinnamon roll
/m/07ql1_,29f6603ed0e9d874,Sticky bun
/m/02xwb,29fbb981cf20bc36,Fruit
/m/02xwb,2a01feaa61f4973f,Fruit
/m/02xwb,2a0ab1a480d57eac,Fruit
/m/02xwb,2a14d1b618b63f3a,Fruit
/m/02xwb,2a15fddc00de0f63,Fruit
/m/02xwb,2a19c99b025f484c,Fruit
/m/0l6sg,2a1b6e441350106b,Breakfast cereal
/m/01tcjp,2a246c1664349fe0,Muffin
/m/01dwsz,2a2612e59615adc1,Waffle
/m/01dwsz,2a3d34b6e4b2241a,Waffle
/m/01dwwc,2a4526ce65b472b1,Pancake
/m/02xwb,2a46e75d865456c8,Fruit
/m/02xwb,2a53ee14d88ed68a,Fruit
/m/05m8_w,2a639ea5084b8916,Strudel
/m/01dwsz,2a6ea9a867d6ee79,Waffle
/m/01tcjp,2a6eea98e7baa1de,Muffin
/m/02xwb,2a743114b2ffa8a6,Fruit
/m/02xwb,2a7f79bb9f437af5,Fruit
/m/0h0xm,2a7fdfefe99155e3,Bacon
/m/0jy4k,2a95746942670999,Doughnut
/m/02xwb,2a964919abdab030,Fruit
/m/01dwwc,2aa2c1204cf96428,Pancake
/m/01xg0j,2abfe7806c99a290,Breakfast sausage
/m/01tcjp,2ac64b7b23837bb5,Muffin
/m/02xwb,2ac64f86e0790d49,Fruit
/m/01dwsz,2ac701f89b598d90,Waffle
/m/015wgc,2acf8b0dae5c7af6,Croissant
/m/02xwb,2ad33d489cc200b4,Fruit
/m/02xwb,2ad40006cfb22b8a,Fruit
/m/02xwb,2adb3caf055459cb,Fruit
/m/0cl1s,2ae64eca1e01b72b,Bread pudding
/m/0l6sg,2aeac2e8adf0cf33,Breakfast cereal
/m/0mjqn,2aede473d39f96c9,Pie
/m/0l6sg,2aee6cddd71b13ff,Breakfast cereal
/m/02xwb,2af1f65bea15727e,Fruit
/m/02xwb,2b07964348d15902,Fruit
/m/018vnz,2b08769719bb6d02,Corn flakes
/m/0l6sg,2b08769719bb6d02,Breakfast cereal
/m/01tcjp,2b0c0fd894a40b19,Muffin
/m/01tcjp,2b13835d7585112a,Muffin
/m/01tcjp,2b152f147322a877,Muffin
/m/017z0v,2b17582dc32bc649,Toast
/m/0h0xm,2b1b8407f4328053,Bacon
/m/02xwb,2b22b71185a7495f,Fruit
/m/09gnq8,2b22c07c2c553577,Home fries
/m/017z0v,2b2526c54078d637,Toast
/m/02xwb,2b37b2c68fb8c445,Fruit
/m/02xwb,2b3a8cd3c93b2a50,Fruit
/m/01tcjp,2b3df4c5709e4698,Muffin
/m/02xwb,2b3f6ced3efc31ce,Fruit
/m/04rx8j,2b3f6ced3efc31ce,Fruit salad
/m/02xwb,2b5677bd59bbdeda,Fruit
/m/02xwb,2b7d9b6530cb2717,Fruit
/m/02xwb,2b83d3fc8847dbd1,Fruit
/m/01dwwc,2b876ef6a7991531,Pancake
/m/02xwb,2b8d5bca26930b5d,Fruit
/m/02xwb,2b8f0f4700ab33ba,Fruit
/m/02xwb,2ba7bc28e2c0c8db,Fruit
/m/0kdzn,2ba9f72ff021be23,Sausage
/m/02xwb,2bb1119e7034b57b,Fruit
/m/01dwsz,2bb36a41a29e9f04,Waffle
/m/02xwb,2bc3d2c6a1800cd6,Fruit
/m/01tcjp,2bda023d23e60b97,Muffin
/m/01x5j8,2bdc1dbd8e637453,Crêpe
/m/02xwb,2bdc30e953e5fdf3,Fruit
/m/016bn0,2bdf6749b54cfeed,Omelette
/m/01tcjp,2bed11813a40fb41,Muffin
/m/02xwb,2befee2776501db2,Fruit
/m/0kdzn,2bf21cfe5ed6a20c,Sausage
/m/01tcjp,2bf3e569647e7951,Muffin
/m/01bf_1,2bf9667ef7fe5085,Oatmeal
/m/020hqc,2bf9667ef7fe5085,Muesli
/m/02z9dy,2bf9667ef7fe5085,Granola
/m/02xwb,2c0c06c1de183e40,Fruit
/m/01tcjp,2c19ef30ffd48830,Muffin
/m/02xwb,2c22f15a6a45e69a,Fruit
/m/0kdzn,2c250daa86fc1ef6,Sausage
/m/02xwb,2c264be5e4d157bf,Fruit
/m/0mjqn,2c3194b25f54c56e,Pie
/m/02xwb,2c3a2301b7ed84c0,Fruit
/m/01tcjp,2c3bbc8b34734759,Muffin
/m/02xwb,2c4df15bc7459967,Fruit
/m/02xwb,2c5f0b84cb191ef5,Fruit
/m/02xwb,2c7675a4e44e786e,Fruit
/m/02xwb,2c89894f7de4acea,Fruit
/m/0b0y41,2c8b617e83f7b1c1,Poached egg
/m/02xwb,2c9eca78f22b791d,Fruit
/m/0jy4k,2ca4bfdc74e8f209,Doughnut
/m/02xwb,2ca9200a949dd28b,Fruit
/m/02xwb,2ca9a37db6a428d6,Fruit
/m/03q2b,2cc9f31dda251f3b,Ham
/m/02xwb,2cd15f9416f5b29d,Fruit
/m/017z01,2cdf9362c24758d2,French toast
/m/04rx8j,2ce1d2853f7a47f4,Fruit salad
/m/02xwb,2ceeec3cd5b69347,Fruit
/m/09gnq8,2cf525c17648b364,Home fries
/m/02xwb,2cf850dc97ab3966,Fruit
/m/02xwb,2d02611567c1881f,Fruit
/m/02xwb,2d06be10d213149a,Fruit
/m/02xwb,2d0adffaf1624f48,Fruit
/m/02xwb,2d1274168f352750,Fruit
/m/02xwb,2d14340f31cbc598,Fruit
/m/02xwb,2d28ff058ec5d308,Fruit
/m/0mjqn,2d30c7620c4a49b8,Pie
/m/02xwb,2d30ca6cb7e42557,Fruit
/m/01tcjp,2d3c94b921e19959,Muffin
/m/02xwb,2d45b3d5b936cc10,Fruit
/m/02xwb,2d4e35aba4ef2b25,Fruit
/m/02xwb,2d4feebb10aa8dd2,Fruit
/m/02xwb,2d57c4d4e828dd6d,Fruit
/m/01dwwc,2d58e897307feecb,Pancake
/m/0mjqn,2d5da503759e5752,Pie
/m/0jy4k,2d65eeb991aa7cc2,Doughnut
/m/01tcjp,2d73c1c6fac004ba,Muffin
