Class_id,Image id,class_description
/m/01f79n,05f3cf8d9d527cc7,Quiche
/m/02g3bz,05f3cf8d9d527cc7,Quesadilla
/m/02w4tl,05f3cf8d9d527cc7,English muffin
/m/07tyc5,05f3cf8d9d527cc7,Frittata
/m/0mjqn,05f3cf8d9d527cc7,Pie
/m/017z01,05f482966830fab3,French toast
/m/017z0v,05f482966830fab3,Toast
/m/027x8l3,05f482966830fab3,Breakfast sandwich
/m/0bbd9t,05f482966830fab3,Egg sandwich
/m/01dwwc,05f49f1cd319fdfd,Pancake
/m/017z0v,05f6f3aa35de1d54,Toast
/m/027x8l3,05f6f3aa35de1d54,Breakfast sandwich
/m/02xwb,05f73bb5e46b78f7,Fruit
/m/01tcjp,05f7d2015e627c9c,Muffin
/m/018vnz,05f83109c5b474e4,Corn flakes
/m/0l6sg,05f83109c5b474e4,Breakfast cereal
/m/027x8l3,05f9e965bf500283,Breakfast sandwich
/m/02g3bz,05f9e965bf500283,Quesadilla
/m/02xwb,05ff588641cef8b3,Fruit
/m/01pmj8,060306e4b70c5c92,Scone
/m/020hqc,060306e4b70c5c92,Muesli
/m/02z9dy,060306e4b70c5c92,Granola
/m/07ql1_,060306e4b70c5c92,Sticky bun
/m/01tcjp,06031847e1b32959,Muffin
/m/014l8n,0603d27f41e35c1b,Yogurt
/m/017z01,0604d2eee8099621,French toast
/m/04shrv,0604d2eee8099621,Hash browns
/m/09gnq8,0604d2eee8099621,Home fries
/m/0h0xm,0604d2eee8099621,Bacon
/m/02xwb,0605000ea0041eb5,Fruit
/m/015wgc,0607d1a9cfba00d0,Croissant
/m/01yyk,060979721886b30e,Cereal
/m/04shrv,060ba22a772e4fc5,Hash browns
/m/09gnq8,060ba22a772e4fc5,Home fries
/m/02xwb,060bd97018ab81e9,Fruit
/m/018vnz,060e251146096e62,Corn flakes
/m/01tcjp,060f1e83b51a6da1,Muffin
/m/016bn0,0610361d89fa9006,Omelette
/m/01xg0j,0610361d89fa9006,Breakfast sausage
/m/0b0y41,0610361d89fa9006,Poached egg
/m/0h0xm,0610361d89fa9006,Bacon
/m/0jy4k,0611a42e19338ac8,Doughnut
/m/017z0v,0612cf0a272546e3,Toast
/m/02xwb,0612ee8f4a9aa481,Fruit
/m/01tcjp,06149db38fb8cc22,Muffin
/m/02xwb,0614e59d752b3226,Fruit
/m/0h0xm,061639aa244c5458,Bacon
/m/01bf_1,06173d431f640d63,Oatmeal
/m/01tqs1,0617623d040115bc,Biscuit
/m/018vnz,061831fca0b367a1,Corn flakes
/m/02z9dy,061831fca0b367a1,Granola
/m/0cl1s,061831fca0b367a1,Bread pudding
/m/0l6sg,061831fca0b367a1,Breakfast cereal
/m/0l6sg,061894ab9fea724c,Breakfast cereal
/m/015wgc,0618aabcf2647839,Croissant
/m/03byy2b,0618aabcf2647839,Monkey bread
/m/0h0xm,0618aabcf2647839,Bacon
/m/016bn0,0618d112e91687f7,Omelette
/m/01xg0j,0618d112e91687f7,Breakfast sausage
/m/04shrv,0618d112e91687f7,Hash browns
/m/01x5j8,0619b08bfb810d17,Crêpe
/m/01tcjp,061a26198ca44959,Muffin
/m/02w4tl,061a26198ca44959,English muffin
/m/0jy4k,061a26198ca44959,Doughnut
/m/018vnz,061a629a8d322a03,Corn flakes
/m/01bf_1,061d30ab09e634bd,Oatmeal
/m/02z9dy,061d30ab09e634bd,Granola
/m/04rx8j,061d30ab09e634bd,Fruit salad
/m/01dwwc,061db366766344c4,Pancake
/m/01tcjp,061dbab18dadf305,Muffin
/m/0400bw,061dcf1ebecf1583,Cinnamon roll
/m/01tqs1,061e4e9f3c5e73a2,Biscuit
/m/02xwb,061fc7483610a6d0,Fruit
/m/020hqc,062014c636696aef,Muesli
/m/04rx8j,062014c636696aef,Fruit salad
/m/01tqs1,0620a1299a24c9e2,Biscuit
/m/03byy2b,0621447b5889ba7c,Monkey bread
/m/07ql1_,0621447b5889ba7c,Sticky bun
/m/0jy4k,06219de0e5cff202,Doughnut
/m/02xwb,06230d31be0eb94e,Fruit
/m/01tcjp,06239c98365f6a64,Muffin
/m/0b0y41,062537185cf5efc1,Poached egg
/m/01dwwc,0626212e34854ecb,Pancake
/m/01f79n,0626212e34854ecb,Quiche
/m/0mjqn,0626212e34854ecb,Pie
/m/017z01,0626d9e2287299ed,French toast
/m/01bf_1,0626d9e2287299ed,Oatmeal
/m/01pmj8,0626d9e2287299ed,Scone
/m/01tqs1,0626d9e2287299ed,Biscuit
/m/03byy2b,0626d9e2287299ed,Monkey bread
/m/016bn0,0628b65fae7b5862,Omelette
/m/01x5j8,0628b65fae7b5862,Crêpe
/m/0824hp,0628b65fae7b5862,Sausage gravy
/m/015wgc,0629fa9cdadbcfa7,Croissant
/m/027x8l3,062b06d68f69193f,Breakfast sandwich
/m/0bbd9t,062b06d68f69193f,Egg sandwich
/m/01tqs1,062b2c79f751fc6c,Biscuit
/m/017z0v,062b8ec5c826f54d,Toast
/m/0kdzn,062b8ec5c826f54d,Sausage
/m/014l8n,062ca773450130bb,Yogurt
/m/04shrv,062cfdb0302e2cb5,Hash browns
/m/09gnq8,062cfdb0302e2cb5,Home fries
/m/01bf_1,062deebd99743264,Oatmeal
/m/01dwwc,062e84515dab1476,Pancake
/m/01x5j8,062e84515dab1476,Crêpe
/m/0400bw,062f876ae491f5d9,Cinnamon roll
/m/0jy4k,062f876ae491f5d9,Doughnut
/m/01yyk,0631311bd9b15f4a,Cereal
/m/01yyk,0631e594a30cf0c1,Cereal
/m/015wgc,063214b551b86604,Croissant
/m/09gnq8,063214b551b86604,Home fries
/m/01x5j8,063326ec37bf838d,Crêpe
/m/0mjqn,063326ec37bf838d,Pie
/m/01yyk,0633f5e8e5c44286,Cereal
/m/027x8l3,0635240fe1deb84a,Breakfast sandwich
/m/09gnq8,0635240fe1deb84a,Home fries
/m/0kdzn,0635240fe1deb84a,Sausage
/m/02xwb,06360028bbf1ddec,Fruit
/m/018vnz,06365c2680352e9d,Corn flakes
/m/02z9dy,06365c2680352e9d,Granola
/m/014l8n,0638b7fc76ba2999,Yogurt
/m/03q2b,06399ae4080a4b36,Ham
/m/02z9dy,063b80cbdee96935,Granola
/m/04rx8j,063b80cbdee96935,Fruit salad
/m/017z0v,063c01cfa274b674,Toast
/m/017z0v,063c7c42926dd59c,Toast
/m/015wgc,063cb0b830deb5f1,Croissant
/m/0l6sg,063d35ae486295b2,Breakfast cereal
/m/020hqc,063dfdf1f6c80715,Muesli
/m/0l6sg,063dfdf1f6c80715,Breakfast cereal
/m/027x8l3,063e196fd8def0d0,Breakfast sandwich
/m/0l6sg,063ef3a26ff7970f,Breakfast cereal
/m/027x8l3,063f41d394e9e960,Breakfast sandwich
/m/07tyc5,063f41d394e9e960,Frittata
/m/015wgc,063f5949e1aa33dc,Croissant
/m/0400bw,063f5949e1aa33dc,Cinnamon roll
/m/07ql1_,063f5949e1aa33dc,Sticky bun
/m/0mjqn,06406279274a273e,Pie
/m/014l8n,0643998265ee5ccf,Yogurt
/m/0824hp,0644ae5aa26de079,Sausage gravy
/m/027x8l3,0645cfbca075a1a6,Breakfast sandwich
/m/0bbd9t,0645cfbca075a1a6,Egg sandwich
/m/01yyk,0646f5ef23df3e64,Cereal
/m/014l8n,06475982c6ab0a03,Yogurt
/m/04rx8j,06475982c6ab0a03,Fruit salad
/m/01bf_1,064763d3d613c7fe,Oatmeal
/m/020hqc,064763d3d613c7fe,Muesli
/m/02gy8y,064763d3d613c7fe,Energy bar
/m/02z9dy,064763d3d613c7fe,Granola
/m/07ql1_,064763d3d613c7fe,Sticky bun
/m/0cl1s,064763d3d613c7fe,Bread pudding
/m/02g3bz,064824ee3da6e7ef,Quesadilla
/m/018vnz,064885a90b66ad31,Corn flakes
/m/02xwb,064885a90b66ad31,Fruit
/m/04rx8j,064885a90b66ad31,Fruit salad
/m/0l6sg,064885a90b66ad31,Breakfast cereal
/m/01bf_1,0648ba0264270976,Oatmeal
/m/0mjqn,064a418aa64c3eac,Pie
/m/0cl1s,064a4faed155f406,Bread pudding
/m/01tcjp,064afb3d7100f545,Muffin
/m/017z0v,064b85a8086a740a,Toast
/m/01dwsz,064b85a8086a740a,Waffle
/m/015wgc,064ef4b683335808,Croissant
/m/017z01,064ef4b683335808,French toast
/m/01dwsz,064ef4b683335808,Waffle
/m/01x5j8,064ef4b683335808,Crêpe
/m/02g3bz,064ef4b683335808,Quesadilla
/m/02xwb,0650321d12edc202,Fruit
/m/01yyk,06504c856ba8c309,Cereal
/m/0b0y41,0651f44267c65a3c,Poached egg
/m/018vnz,0652067473937740,Corn flakes
/m/0mjqn,0652c613217531d5,Pie
/m/04rx8j,06541c3b35f0d85c,Fruit salad
/m/0h0xm,06541c3b35f0d85c,Bacon
/m/018vnz,06542ec92a75802f,Corn flakes
/m/020hqc,06542ec92a75802f,Muesli
/m/0l6sg,06542ec92a75802f,Breakfast cereal
/m/0mjqn,06547805c6efffcb,Pie
/m/01x5j8,0655983f54a71fe2,Crêpe
/m/0mjqn,06566056c1ac2691,Pie
/m/0kdzn,0658c13a6f7547b1,Sausage
/m/017z0v,065907fa9f47bbbc,Toast
/m/027x8l3,0659ade3b1c3d1c0,Breakfast sandwich
/m/01bf_1,065a5f09891c6874,Oatmeal
/m/015wgc,065ad131388082f9,Croissant
/m/01dwsz,065ad131388082f9,Waffle
/m/0400bw,065ad131388082f9,Cinnamon roll
/m/02xwb,065ae5a8b127fe29,Fruit
/m/03q2b,065b6cae8a4139f3,Ham
/m/0kdzn,065c3be614116ba6,Sausage
/m/01tcjp,065ff16c987cf61f,Muffin
/m/07tyc5,065ff16c987cf61f,Frittata
/m/01dwwc,065ffd78f694eab6,Pancake
/m/02g3bz,065ffd78f694eab6,Quesadilla
/m/0bbd9t,065ffd78f694eab6,Egg sandwich
/m/020hqc,066054cae75ea053,Muesli
/m/04rx8j,066054cae75ea053,Fruit salad
/m/0bbd9t,0660b6ee09ec0613,Egg sandwich
/m/0cl1s,06618411c530301f,Bread pudding
/m/02xwb,0661b2fa8795433b,Fruit
/m/04rx8j,0661b2fa8795433b,Fruit salad
/m/01tcjp,0662d55c758ac4df,Muffin
/m/02w4tl,0662d55c758ac4df,English muffin
/m/02xwb,066306b58e19263a,Fruit
/m/01bf_1,066464cf1f0c3f60,Oatmeal
/m/01dwwc,06669d4fd2d3b197,Pancake
/m/01bf_1,06679c46c16dc64a,Oatmeal
/m/020hqc,06679c46c16dc64a,Muesli
/m/02xwb,06689eabae21cc5a,Fruit
/m/06y1hm,066ac1d01afba70e,Turnover
/m/0cl1s,066af4d02b3cab0a,Bread pudding
/m/01f79n,066ba98f42b73db2,Quiche
/m/02g3bz,066ba98f42b73db2,Quesadilla
/m/01f79n,066bf789d2225144,Quiche
/m/0h0xm,066eae99cdc01f32,Bacon
/m/01f79n,0670bb714968fef7,Quiche
/m/027x8l3,0670cf768ec20d05,Breakfast sandwich
/m/0bbd9t,0670cf768ec20d05,Egg sandwich
/m/027x8l3,06712263c2bcd929,Breakfast sandwich
/m/0bbd9t,06712263c2bcd929,Egg sandwich
/m/0jy4k,0674264e031a86a5,Doughnut
/m/02xwb,0674a166345f35fa,Fruit
/m/01yyk,0674d67dc48a06f5,Cereal
/m/0kdzn,067647cbf7e56c9f,Sausage
/m/02xwb,0677aad41c13f566,Fruit
/m/02xwb,067812a5d3becded,Fruit
/m/02z9dy,06785b23f124fb5b,Granola
/m/0400bw,06786f88c3c1be17,Cinnamon roll
/m/016bn0,067aeecb1bfa22a5,Omelette
/m/02g3bz,067aeecb1bfa22a5,Quesadilla
/m/09gnq8,067c55760787955b,Home fries
/m/02xwb,067d9be41a41aaf5,Fruit
/m/01dwwc,067e012a82f2f449,Pancake
/m/01tqs1,067f30b42b760594,Biscuit
/m/02w4tl,067f30b42b760594,English muffin
/m/014l8n,067f93b0d1266ccc,Yogurt
/m/01bf_1,067f93b0d1266ccc,Oatmeal
/m/01yyk,067f93b0d1266ccc,Cereal
/m/0l6sg,067f93b0d1266ccc,Breakfast cereal
/m/01f79n,0680615a46a53db5,Quiche
/m/07tyc5,0680615a46a53db5,Frittata
/m/01bf_1,0680e4eaedd1549a,Oatmeal
/m/014l8n,068113180b87e2bb,Yogurt
/m/03bmz,068113180b87e2bb,Grits
/m/0kdzn,068208a18038832e,Sausage
/m/027x8l3,06823c3cab3e98f5,Breakfast sandwich
/m/01tcjp,0682657f748e3b18,Muffin
/m/01f79n,0682cbc10da53727,Quiche
/m/07tyc5,0682cbc10da53727,Frittata
/m/06y1hm,06839a26ee003869,Turnover
/m/0mjqn,0684bc94fb0f0281,Pie
/m/018vnz,06857cfa2c4749b1,Corn flakes
/m/03q2b,0685a3325150a068,Ham
/m/0400bw,0685c887aef38aa8,Cinnamon roll
/m/07ql1_,0685c887aef38aa8,Sticky bun
/m/0jy4k,0685c887aef38aa8,Doughnut
/m/0bbd9t,0685d1a4b912517a,Egg sandwich
/m/02gy8y,06862982ce0fc0c4,Energy bar
/m/07tyc5,0686cf30b1bc065f,Frittata
/m/01pmj8,068776d36fb75c57,Scone
/m/01tcjp,068776d36fb75c57,Muffin
/m/01tqs1,068776d36fb75c57,Biscuit
/m/0jy4k,068776d36fb75c57,Doughnut
/m/027x8l3,068780ababf6ccd0,Breakfast sandwich
/m/014l8n,06887a7ba009bbc0,Yogurt
/m/0400bw,06887a7ba009bbc0,Cinnamon roll
/m/01pmj8,0689945d461396b4,Scone
/m/02w4tl,0689945d461396b4,English muffin
/m/0bbd9t,0689945d461396b4,Egg sandwich
/m/027x8l3,0689c72719cd7fb1,Breakfast sandwich
/m/02xwb,0689ed57d3dde8f5,Fruit
/m/018vnz,068a885e53c94b31,Corn flakes
/m/02xwb,068a885e53c94b31,Fruit
/m/02xwb,068ad54fc65dd968,Fruit
/m/01tqs1,068b99878c0d796e,Biscuit
/m/027x8l3,068ba8b65d8161c0,Breakfast sandwich
/m/03q2b,068dc4077c60d4b2,Ham
/m/027x8l3,068ee216036c766d,Breakfast sandwich
/m/04shrv,068ee216036c766d,Hash browns
/m/0bbd9t,068ee216036c766d,Egg sandwich
/m/02xwb,068fc02337ba09bd,Fruit
/m/09gnq8,068fc02337ba09bd,Home fries
/m/01bf_1,068fe1f53f3e6f95,Oatmeal
/m/0l6sg,068fe1f53f3e6f95,Breakfast cereal
/m/0400bw,069588fde6733b0c,Cinnamon roll
/m/027x8l3,069720a36d948fe0,Breakfast sandwich
/m/04rx8j,06978515caebb4af,Fruit salad
/m/016bn0,0698ceb206f1e1d7,Omelette
/m/0b0y41,0698ceb206f1e1d7,Poached egg
/m/0bbd9t,0698ceb206f1e1d7,Egg sandwich
/m/01f79n,0699727851a127c1,Quiche
/m/0mjqn,0699727851a127c1,Pie
/m/016bn0,069aa4041f7d8af2,Omelette
/m/01dwwc,069aa4041f7d8af2,Pancake
/m/01x5j8,069aa4041f7d8af2,Crêpe
/m/06y1hm,069aa4041f7d8af2,Turnover
/m/01dwsz,069af7043f53c394,Waffle
/m/0400bw,069af7043f53c394,Cinnamon roll
/m/027x8l3,069bd3700d598c23,Breakfast sandwich
/m/01xg0j,069be797c605b163,Breakfast sausage
/m/0jy4k,069be797c605b163,Doughnut
/m/0kdzn,069be797c605b163,Sausage
/m/02xwb,069f506126af28fb,Fruit
/m/04shrv,069fb0063a5bfdbb,Hash browns
/m/0b0y41,069fb0063a5bfdbb,Poached egg
/m/03bmz,069fbec2089de08d,Grits
/m/017z01,06a29427461e079b,French toast
/m/0cl1s,06a29427461e079b,Bread pudding
/m/0mjqn,06a3e44b72e9bf81,Pie
/m/02w4tl,06a68edd6804f107,English muffin
/m/01dwwc,06a71e69438dd914,Pancake
/m/027x8l3,06a7f0bdee809edf,Breakfast sandwich
/m/0400bw,06a9c252a6f9f129,Cinnamon roll
/m/027x8l3,06abfef145250d36,Breakfast sandwich
/m/0bbd9t,06abfef145250d36,Egg sandwich
/m/01yyk,06acdc6b4de06ab5,Cereal
/m/03bmz,06ad04b18d6f4016,Grits
/m/01tqs1,06ad5b9521e5d824,Biscuit
/m/02xwb,06b01d93884a7650,Fruit
/m/017z01,06b0758479f46dbe,French toast
/m/0h0xm,06b0758479f46dbe,Bacon
/m/04shrv,06b0b4f8fa1b5903,Hash browns
/m/09gnq8,06b0b4f8fa1b5903,Home fries
/m/04rx8j,06b14596b724c908,Fruit salad
/m/0b0y41,06b14596b724c908,Poached egg
/m/0b0y41,06b1786a6a68bba4,Poached egg
/m/016bn0,06b2124fe0f59c99,Omelette
/m/01tqs1,06b48b20cfb5fc8a,Biscuit
/m/01dwsz,06b4b46760710a59,Waffle
/m/01tqs1,06b4b46760710a59,Biscuit
/m/01xg0j,06b5679e17a0b876,Breakfast sausage
/m/027x8l3,06b5679e17a0b876,Breakfast sandwich
/m/04shrv,06b5679e17a0b876,Hash browns
/m/09gnq8,06b5679e17a0b876,Home fries
/m/0b0y41,06b5679e17a0b876,Poached egg
/m/0cl1s,06b57ccf2cfea2a9,Bread pudding
/m/02xwb,06b7251881630282,Fruit
/m/0400bw,06b929ad7f1d9df9,Cinnamon roll
/m/03bmz,06b97c744d421e22,Grits
/m/020hqc,06b9b2504c132e24,Muesli
/m/020hqc,06bbd716fdaeeda3,Muesli
/m/04rx8j,06bda73878ea6f33,Fruit salad
/m/017z01,06bdaa18919a59c2,French toast
/m/01dwsz,06bdaa18919a59c2,Waffle
/m/09gnq8,06bdaa18919a59c2,Home fries
/m/03q2b,06be6b8549f3118f,Ham
/m/04rx8j,06be99ff87657b33,Fruit salad
/m/05m8_w,06beb7d5cf8f1d9f,Strudel
/m/01tcjp,06c0ba563da63fd9,Muffin
/m/027x8l3,06c1afc970b34f87,Breakfast sandwich
/m/04rx8j,06c1b1b0bece3417,Fruit salad
/m/014l8n,06c4003d6376b85c,Yogurt
/m/027x8l3,06c4971c69bc5d25,Breakfast sandwich
/m/015wgc,06c4b1babe28bc46,Croissant
/m/0b0y41,06c4c45b71abe5f0,Poached egg
/m/01tcjp,06c5b78899bdb20f,Muffin
/m/01x5j8,06c7b408e50e3975,Crêpe
/m/03bmz,06c82e18d2b89369,Grits
/m/07tyc5,06c82e18d2b89369,Frittata
/m/02xwb,06c929c164a4f43d,Fruit
/m/02xwb,06c93cb937f10a5c,Fruit
/m/02xwb,06c973d5abcbff42,Fruit
/m/02xwb,06cf8668318d729d,Fruit
/m/04rx8j,06cf8668318d729d,Fruit salad
/m/03q2b,06cffcd6dd1d1152,Ham
/m/02xwb,06d2ca711201c075,Fruit
/m/03q2b,06d66d45869d0fc0,Ham
/m/0h0xm,06d66d45869d0fc0,Bacon
/m/0b0y41,06d8e93326ee168b,Poached egg
/m/014l8n,06d905c62c655e88,Yogurt
/m/018vnz,06d905c62c655e88,Corn flakes
/m/01bf_1,06d95cf555469198,Oatmeal
/m/0l6sg,06d95cf555469198,Breakfast cereal
/m/0jy4k,06da0fe7076dc81e,Doughnut
/m/016bn0,06db52af2c014632,Omelette
/m/03bmz,06db52af2c014632,Grits
/m/0kdzn,06dd1f0e9486c348,Sausage
/m/04shrv,06dd265a29160cdc,Hash browns
/m/0b0y41,06dd265a29160cdc,Poached egg
/m/01x5j8,06ddc4e1f3de9be5,Crêpe
/m/06y1hm,06ddc4e1f3de9be5,Turnover
/m/0b0y41,06de747f70b111da,Poached egg
/m/027x8l3,06de9907f4981eff,Breakfast sandwich
/m/0b0y41,06de9907f4981eff,Poached egg
/m/0l6sg,06df55e38189ad7f,Breakfast cereal
/m/0b0y41,06e0134bdb161018,Poached egg
/m/0400bw,06e058238098b5ee,Cinnamon roll
/m/01dwwc,06e062c3da3db53f,Pancake
/m/01f79n,06e07313a195cdec,Quiche
/m/0mjqn,06e07313a195cdec,Pie
/m/0h0xm,06e0e16a65d12c7e,Bacon
/m/02g3bz,06e3279ff3c990ca,Quesadilla
/m/01yyk,06e3848aaf17af60,Cereal
/m/02xwb,06e399ffa0d9bc99,Fruit
/m/01dwwc,06e3abbf488384c9,Pancake
/m/01dwwc,06e47f3aa0036947,Pancake
/m/02xwb,06e47f3aa0036947,Fruit
/m/0mjqn,06e47f3aa0036947,Pie
/m/02xwb,06e5aae34c7e11e6,Fruit
/m/04rx8j,06e5aae34c7e11e6,Fruit salad
/m/01xg0j,06e64332bc08bdd9,Breakfast sausage
/m/0kdzn,06e64332bc08bdd9,Sausage
/m/016bn0,06e69eb9412a3545,Omelette
/m/04shrv,06e69eb9412a3545,Hash browns
/m/09gnq8,06e69eb9412a3545,Home fries
/m/0b0y41,06e69eb9412a3545,Poached egg
/m/0bbd9t,06e69eb9412a3545,Egg sandwich
/m/020hqc,06e6da47d76778ca,Muesli
/m/04shrv,06e6da47d76778ca,Hash browns
/m/09gnq8,06e6da47d76778ca,Home fries
/m/0l6sg,06e6da47d76778ca,Breakfast cereal
/m/01f79n,06e7366cdcd4397c,Quiche
/m/014l8n,06e8df4746a27264,Yogurt
/m/01pmj8,06e8df4746a27264,Scone
/m/014l8n,06e97ed8529eafb4,Yogurt
/m/04rx8j,06e9c392fbb5f658,Fruit salad
/m/02g3bz,06eaa15797072e4e,Quesadilla
/m/07tyc5,06eaa15797072e4e,Frittata
/m/02z9dy,06eaa1606688e528,Granola
/m/01pmj8,06eaec4a34a9e7d4,Scone
/m/027x8l3,06eaec4a34a9e7d4,Breakfast sandwich
/m/02w4tl,06eaec4a34a9e7d4,English muffin
/m/016bn0,06eb7e7ccd8a0334,Omelette
/m/01f79n,06eb7e7ccd8a0334,Quiche
/m/02g3bz,06eb7e7ccd8a0334,Quesadilla
/m/02xwb,06eccfa302968798,Fruit
/m/01tcjp,06ecf31ac099b033,Muffin
/m/0b0y41,06ed95ea45051301,Poached egg
/m/01xg0j,06ee444cfd678bfa,Breakfast sausage
/m/0b0y41,06ee444cfd678bfa,Poached egg
/m/01tcjp,06f0216546b7956a,Muffin
/m/02w4tl,06f0216546b7956a,English muffin
/m/0400bw,06f0216546b7956a,Cinnamon roll
/m/0jy4k,06f0216546b7956a,Doughnut
/m/0mjqn,06f21ceb6bb36734,Pie
/m/02xwb,06f24a2af5469e3d,Fruit
/m/01f79n,06f25099ace89c3d,Quiche
/m/07tyc5,06f25099ace89c3d,Frittata
/m/02xwb,06f3191aaa51a982,Fruit
/m/01x5j8,06f32f738470e4f5,Crêpe
/m/02g3bz,06f32f738470e4f5,Quesadilla
/m/03bmz,06f3637729495940,Grits
/m/02xwb,06f547781f51a71a,Fruit
/m/01xg0j,06f5bd2f1ee4e872,Breakfast sausage
/m/0kdzn,06f5bd2f1ee4e872,Sausage
/m/07tyc5,06f65fd992c644c8,Frittata
/m/0bbd9t,06f744adb228f8bc,Egg sandwich
/m/0h0xm,06f744adb228f8bc,Bacon
/m/015wgc,06fa47b650c20b89,Croissant
/m/01x5j8,06fa47b650c20b89,Crêpe
/m/018vnz,06fe15d74ad83bb4,Corn flakes
/m/01tcjp,06fe5828b4d95dee,Muffin
/m/020hqc,06ff10fd32bfe04a,Muesli
/m/02z9dy,06ff10fd32bfe04a,Granola
/m/02xwb,06ff624ee44e27d3,Fruit
/m/015wgc,070008931674e506,Croissant
/m/03bmz,0700416347336654,Grits
/m/07ql1_,0700416347336654,Sticky bun
/m/0824hp,0700416347336654,Sausage gravy
/m/01tcjp,07011946c828132b,Muffin
/m/018vnz,0702f35a2002c44c,Corn flakes
/m/0jy4k,07031bb465ee876e,Doughnut
/m/018vnz,070338346ce7e84b,Corn flakes
/m/0jy4k,070491e22d3caf76,Doughnut
/m/03q2b,0705cff01a4c8ada,Ham
/m/02xwb,07076ef0cb1eb834,Fruit
/m/015wgc,0708ba0491d34c56,Croissant
/m/06y1hm,0708ba0491d34c56,Turnover
/m/01dwsz,070aa78134bd577e,Waffle
/m/02g3bz,070aa78134bd577e,Quesadilla
/m/0mjqn,070aa78134bd577e,Pie
/m/02xwb,070ad3085980fa75,Fruit
/m/04rx8j,070ad3085980fa75,Fruit salad
/m/02xwb,070cc69814b42701,Fruit
/m/02xwb,0712286b64b9a278,Fruit
/m/027x8l3,07122bcbedd7a531,Breakfast sandwich
/m/0jy4k,071263a58a116f0b,Doughnut
/m/02xwb,0712b86925e383c5,Fruit
/m/027x8l3,0712fa915049d0fb,Breakfast sandwich
/m/0l6sg,07131bf5183dbc46,Breakfast cereal
/m/015wgc,071499f268ff85e8,Croissant
/m/01dwsz,071499f268ff85e8,Waffle
/m/01x5j8,071499f268ff85e8,Crêpe
/m/0400bw,071499f268ff85e8,Cinnamon roll
/m/03byy2b,0714a7a7f2488d7c,Monkey bread
/m/0400bw,0714a7a7f2488d7c,Cinnamon roll
/m/04shrv,071554c690ffb4f6,Hash browns
/m/02xwb,07156acc73b472a9,Fruit
/m/01dwwc,07163607aec3e645,Pancake
/m/01x5j8,07163607aec3e645,Crêpe
/m/0mjqn,07163607aec3e645,Pie
/m/017z01,0717d8d685c54c76,French toast
/m/017z0v,0717d8d685c54c76,Toast
/m/027x8l3,0717d8d685c54c76,Breakfast sandwich
/m/09gnq8,0717fdaceb70c522,Home fries
/m/03bmz,07194c26ab5323ca,Grits
/m/0h0xm,07194c26ab5323ca,Bacon
/m/0jy4k,0719f1a24aacd64a,Doughnut
/m/0kdzn,071a46cadfa58f07,Sausage
/m/014l8n,071d16b42a4dbff7,Yogurt
/m/01tcjp,071d5b577ec7b644,Muffin
/m/02w4tl,071d5b577ec7b644,English muffin
/m/01tcjp,071dc7d60132c9ed,Muffin
/m/0824hp,071effddc98faaa5,Sausage gravy
/m/0jy4k,071f7aedb02f09b4,Doughnut
/m/02xwb,071fd4955f424b2d,Fruit
/m/0mjqn,07206783441cf0b3,Pie
/m/0l6sg,072278dd7e2ec19d,Breakfast cereal
/m/018vnz,07240249eaf84385,Corn flakes
/m/01yyk,07240249eaf84385,Cereal
/m/020hqc,07240249eaf84385,Muesli
/m/0l6sg,07240249eaf84385,Breakfast cereal
/m/04rx8j,0726f852a169e1e6,Fruit salad
/m/05m8_w,07270ab7bea14eaa,Strudel
/m/06y1hm,07270ab7bea14eaa,Turnover
/m/017z01,0728125e6d0c440c,French toast
/m/01xg0j,0728125e6d0c440c,Breakfast sausage
/m/027x8l3,0728125e6d0c440c,Breakfast sandwich
/m/04shrv,0728125e6d0c440c,Hash browns
/m/0b0y41,0728125e6d0c440c,Poached egg
/m/0bbd9t,0728125e6d0c440c,Egg sandwich
/m/0824hp,07286a314ee7648c,Sausage gravy
/m/0jy4k,07288a111220d0d0,Doughnut
/m/018vnz,0729eb83fc0241f0,Corn flakes
/m/01bf_1,0729eb83fc0241f0,Oatmeal
/m/020hqc,0729eb83fc0241f0,Muesli
/m/03byy2b,0729eb83fc0241f0,Monkey bread
/m/0l6sg,0729eb83fc0241f0,Breakfast cereal
/m/02xwb,072a66dbf3a1dc22,Fruit
/m/020hqc,072a991c2ccee346,Muesli
/m/03q2b,072b00ae74702b56,Ham
/m/01bf_1,072d51655a361070,Oatmeal
/m/02z9dy,072d51655a361070,Granola
/m/09gnq8,072e1ebeb7d7246c,Home fries
/m/02xwb,072e6f5f125a571a,Fruit
/m/018vnz,072ecc4d42063f99,Corn flakes
/m/0l6sg,072ecc4d42063f99,Breakfast cereal
/m/015wgc,07303f08302d866c,Croissant
/m/04shrv,07303f08302d866c,Hash browns
/m/06y1hm,07303f08302d866c,Turnover
/m/09gnq8,07303f08302d866c,Home fries
/m/01dwsz,0730ce7a8a3f362d,Waffle
/m/014l8n,0732848c97cf65e6,Yogurt
/m/01dwwc,0732848c97cf65e6,Pancake
/m/016bn0,07333528e6de9b58,Omelette
/m/01dwwc,07333528e6de9b58,Pancake
/m/0mjqn,07333528e6de9b58,Pie
/m/0824hp,07336bd690c1d743,Sausage gravy
/m/09cc0q,07336bd690c1d743,Biscuits and gravy
/m/020hqc,0734ac93c38e91ab,Muesli
